Data;Abramide;Acciuga;Aguglia;Alaccia;Anguilla;Aquila di mare;Aragosta;Arca di Noe';Ascidia;Astice;Barbo;Barracuda;Bibo;Boga;Branzino;Calamari;Canestrelli;Cannolicchi;Capasanta;Carpa;Cavedano;Cefali;Cepola;Cernia bruna;Cetorino;Cheppia;Corbola;Cuori;Delfini;Dentice;Fasolaro;Favolli;Galletto;Gallinelle;Gamberi;Gambero grigio;Gattucci;Ghiozzetti;Ghiozzetto quadrimaculato;Ghiozzo go';Ghiozzo nero;Ghiozzo paganello;Grancevola;Granchio verde;Granchio verde - femmina con uova;Granchio verde - in muta;Grongo;Lampuga;Latterino capoccione;Lepre di mare;Lumaca di mare;Magnosa;Maruzzella;Mazzancolla;Mennole;Merlano;Merluzzetto;Merluzzo;Misto pesce;Misto pesce acqua dolce;Mitilo;Motelle;Murici;Musdee;Ombrine;Orata;Ostriche;Palamita;Pannocchia;Papalina;Passera;Pastinache;Pesce San Pietro;Pesce sciabola;Pesce serra;Pesce spada;Piede di pellicano;Polpi;Rane pescatrici;Razza bavosa;Razze;Riccio di mare;Ricciole;Rombi;Rossetto;Sacchetto;Salpa;Sardina;Savetta;Scampo;Scorfani;Seppie;Sgombri;Smeriglio;Sogliole;Sparidi;Squali;Squalo volpe;Suri;Tartaruga;Tartufo di mare;Tellina;Tinca;Tonni;Tracine;Triglia di fango;Triglia di scoglio;Trota;Venere gallina;Vongole;Zanchette;TOTALI
07/1998;-1;259959;0;105;17.75;-1;-1;-1;-1;4.5;-1;-1;-1;220.75;5632.8;1512.1;15.75;-1;22964;-1;-1;24048.5;1760.5;49;-1;-1;-1;-1;-1;-1;-1;106.25;-1;357.4;995.25;31;10.5;1642.15;-1;12459.5;-1;-1;0;3504.25;42.75;278.1;66.25;-1;10170.2;-1;-1;-1;-1;25.8;113.75;12724.75;284.25;2107;3360.95;-1;1340;-1;5476.25;-1;141.9;1843.8;-1;170;6159.85;196;1754.4;-1;0;-1;-1;-1;-1;4013.25;130.45;-1;99.25;-1;29.75;1027.9;-1;-1;-1;282814;-1;385.45;-1;4341.80;16884.28;-1;8460.53;3464.95;1616.75;65.75;19972.75;-1;-1;-1;-1;55.9;0.9;240.05;-1;-1;0;11;86.05;725302.71
08/1998;-1;213.5;44.75;-1;257.65;-1;-1;-1;-1;0;-1;-1;-1;0;4250.8;1.6;0;-1;0;-1;-1;2946;0;-1;-1;-1;-1;-1;-1;-1;-1;0;-1;26;573.85;37.5;0;920.75;-1;11307.5;-1;-1;0;2797.5;223.75;210.05;33;-1;8822;-1;-1;-1;-1;894;0;0;0;0;1104.45;-1;9769;-1;8;-1;21.25;1534.5;-1;0;538.5;0;477.25;-1;0;-1;-1;-1;-1;0;0;-1;15;-1;0;89.25;-1;-1;-1;21;-1;0;-1;698.8;825.75;-1;1387.65;171.2;84;-1;326.55;-1;-1;-1;-1;0;-1;2385.5;-1;-1;0;-1;21;52983.85
09/1998;-1;163838.5;50.5;-1;458.7;-1;-1;-1;-1;3.8;-1;-1;-1;91.5;6135.7;10240.05;2179.871134;-1;17100.25;-1;-1;32550.55;600;-1;-1;-1;-1;-1;-1;-1;-1;23.75;-1;878.65;6272.6;80.5;5;1067.5;-1;25433.25;-1;-1;0;4414.75;7788.5;75.35;346.5;-1;14421.2;-1;-1;-1;-1;1640.1;53.25;14395.25;1218.25;1274.15;4251.5;-1;8684.5;-1;17006.8;-1;339.3;3765.7;-1;383.25;19821.05;154;1092;-1;105.4;-1;-1;-1;-1;23471.2;360;-1;205.75;-1;25;961.4;-1;-1;-1;264306;-1;93.35;-1;70884.00;14161.75;-1;23868.552;1074.75;4629.75;16.5;5913.5;-1;-1;-1;-1;210;-1;39536.55;5020.9;-1;0;-1;34.5;822961.9231
10/1998;-1;167485.5;66.5;-1;581.9;-1;-1;-1;-1;4.6;-1;-1;-1;40.25;6661.5;17898.8;467.6778351;-1;25018.19;-1;-1;22028.9;4864;5;-1;-1;-1;-1;-1;-1;-1;-1;-1;777.9;6383.8;242.2;300.75;1034;-1;27266.9;-1;-1;115;811.25;21660;629.4;495.9;-1;11751.8;-1;-1;-1;-1;1087;45;23661.9;1334.25;4206.2;5063.75;-1;2735;-1;17038.5;-1;77.9;16873.45;-1;431.75;16786.25;35;880.25;-1;19.5;-1;-1;3;-1;17247.9;1624.15;-1;856.5;-1;181.75;1249.05;-1;-1;-1;452697;-1;292.75;-1;96751.75;24773.25;-1;30751.7;315;1325.00;165;15077.75;-1;-1;-1;-1;137;13;25878;1672.35;-1;0;-1;84.05;1077912.368
11/1998;-1;241391.5;64;-1;543.35;-1;-1;-1;-1;5.5;-1;-1;-1;50.25;11932.55;16672.375;153.8298969;4.25;29859.95;-1;-1;39692.4;4334;-1;-1;-1;-1;-1;-1;-1;-1;5.5;-1;561.6;3714.85;405.5;121.5;953.5;-1;13698.25;-1;-1;206.75;1393.4;11713.15;1049.75;479.25;-1;29711.75;-1;-1;-1;-1;1057.75;106;32571.5;598.25;5714.25;4748.1;-1;670;-1;9192.75;-1;514;26937.2;-1;233.7;11908.15;119;1856;-1;14;-1;-1;-1;-1;10235.05;1208.45;-1;469.25;3.5;160;1125.75;-1;-1;-1;179740.75;-1;316.95;-1;106498.00;26115.7;-1;29957.85;1349.25;1118.70;-1;13260;-1;-1;-1;-1;0;32.75;12119.05;663.1;-1;0;-1;285.05;889567.5049
12/1998;-1;216461;0;-1;872.6;-1;-1;-1;-1;13.8;-1;-1;-1;4.5;21975.05;15973.15;9100.507732;-1;33936.75;-1;-1;65786.9;5663.5;-1;-1;-1;-1;-1;-1;3.5;-1;-1;-1;1293.3;2408.95;321.75;89.75;513.75;-1;5349.25;-1;-1;345.25;1652.75;305.5;288.2;274.75;-1;56579.95;-1;-1;-1;-1;421.5;1085;29956.25;1664.75;12155.25;5744.43;-1;3200;-1;6198;-1;260.6;21211.4;85;-1;9068.95;629.75;2290.05;-1;50.2;-1;-1;-1;-1;13021.9;1478.75;-1;461.05;-1;-1;1228.25;-1;-1;-1;73899;-1;143.9;31.65;164368.86;14918.5;-1;33424.05;1677.95;999;-1;202.5;-1;-1;-1;-1;0;10;6767.3;290.15;-1;0;-1;384;846489.3457
01/1999;-1;69888;-1;-1;329.25;-1;-1;-1;-1;7.95;-1;-1;-1;22;9469.65;11486.8;8134.025773;-1;29312.25;-1;-1;56217.55;6159.5;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;919.2;1112.65;824.75;20.5;2330.55;-1;453.5;-1;-1;252.8;428;0;89.15;332;-1;22273.75;-1;-1;-1;-1;808.7;948.5;33908.25;3320.5;15254.8;5790.95;-1;40;-1;3670.5;-1;425.1;9723.6;-1;-1;4327.15;466;1790.95;-1;9.45;-1;-1;-1;-1;9644.95;1273.4;-1;914.9;-1;-1;906.25;3.75;-1;-1;63791;-1;288.9;-1;148543.65;13378.5;-1;26102.85;7242.5;1247.00;-1;183.75;-1;-1;-1;-1;0;5;1677.3;9.5;-1;0;-1;416.75;576122.2258
02/1999;-1;37310;-1;-1;284.65;-1;-1;-1;-1;1.5;-1;-1;-1;21;8480.8;5064.1;26037.15464;0.75;23835.25;-1;-1;41215.25;5299;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;493.35;3529.2;541.75;2.75;917.75;-1;619.15;-1;-1;71;2048.5;0;5.9;316.25;-1;15188.4;-1;-1;-1;-1;639.2;114.75;35005.7;2047.5;9836.4;4937.4;-1;0;-1;2598.25;-1;157.55;6609.65;-1;-1;527.45;4317;910.8;-1;-1;-1;-1;-1;-1;3571.85;752.65;-1;117.5;-1;-1;716.05;-1;-1;-1;45668;-1;250.1;-1;74261.35;15193.5;-1;15843.2;6242;166.25;-1;196.25;-1;-1;-1;-1;127;-1;603.45;0;-1;0;-1;327.75;402964.0046
03/1999;-1;111119.75;568;-1;2489.65;-1;-1;-1;-1;12.35;-1;-1;-1;0;7353.45;4402.1;26320.78711;-1;30167.2;-1;-1;17884.4;7471;-1;-1;-1;600;-1;-1;-1;-1;-1;-1;649.75;6609.1;459.55;30.25;700;-1;10734.35;-1;-1;92.5;4324.5;55.5;166.55;544.5;-1;24378.5;-1;-1;-1;-1;224.35;35;34505.55;2669.75;8543.05;8721.7;-1;455;-1;3406.5;-1;99.1;3211.3;-1;-1;1932.2;4946;1476.5;-1;3.5;-1;-1;-1;-1;6255.25;979.2;-1;270.5;-1;-1;1137.15;-1;-1;-1;142128;-1;1029.9;6.5;89592.15;39489;-1;16462.4;7816;655.1;120;5.75;-1;-1;-1;-1;0;3.25;1767.4;0;-1;0;-1;605.35;635633.1371
04/1999;-1;320883.5;2945;-1;1446.9;-1;-1;-1;-1;6.8;-1;-1;-1;0;4644.25;5081.5;648.6525773;-1;26035.6;-1;-1;7865.25;3300.75;-1;-1;-1;-1;-1;-1;2.5;-1;-1;-1;430.55;1994.15;89.25;39.25;154.5;-1;18536.9;-1;-1;206.75;3720.5;0;4435.95;889.5;-1;8368.25;-1;-1;-1;-1;2.1;59.75;25766;1477.25;4505.75;8752.93;-1;2055;-1;9259.25;-1;85;2046.2;-1;15.5;15829.05;5196;2032.75;-1;-1;-1;-1;1;-1;4326.45;567.7;-1;247;-1;-1;1005.95;-1;-1;10.75;302554;-1;1093.3;30;135830.25;8042.5;-1;16921.35;4763.1;1514.45;-1;3359.25;-1;-1;-1;-1;90;4.75;1320.4;5;-1;0;-1;414.25;970858.2326
05/1999;-1;235263;942.75;42;384.1;-1;-1;-1;-1;3.25;-1;-1;-1;10;3441.55;1769.45;263;-1;12077.25;-1;-1;6988;1228.35;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;89.85;3112.25;0;20;66.25;-1;15733;-1;-1;14.25;2662.5;0;243.58;199.5;-1;19666.403;-1;-1;-1;-1;0;128;7747.45;1247.75;1643;3790.525;-1;2380;-1;4516;-1;23.85;1257.45;-1;0;5833.4;1406;541.75;-1;-1;-1;-1;-1;-1;1947.25;286.15;-1;187.5;-1;-1;430.55;-1;-1;3.5;103124;-1;913.65;13;63391.80;11081.5;-1;5877.75;1338.75;1658.75;162;7656;-1;7;-1;-1;0;3;337;0;-1;0;-1;174;533277.608
06/1999;-1;1620.5;0;-1;26.65;-1;-1;-1;-1;1.25;-1;-1;-1;11.5;5223.35;90.75;0;-1;0;-1;-1;2543.75;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;187.4;1467.4;0;0;274;-1;13752.25;-1;-1;-1;3240;23;80.1;186.75;-1;12299.55;-1;-1;-1;-1;0;0;64;0;9.9;1374.3;-1;4890;-1;122.25;-1;61.65;1198.15;-1;0;1096;0;253;-1;-1;-1;-1;-1;-1;0;3.1;-1;10.5;-1;-1;11;-1;-1;-1;203;-1;0;3;13227.05;1057.5;-1;584.1;244.55;266.5;0;673;-1;-1;-1;-1;0;-1;40.25;0;-1;0;148;15;66529
07/1999;-1;118741;11.25;-1;51;-1;-1;-1;-1;4.15;-1;-1;-1;445.25;4568;1237.35;516.4896907;3.25;7221.5;-1;-1;36132.55;121.25;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;774.75;1008.05;34.75;0;1067.25;-1;15432;-1;-1;-1;3738.75;252;69.9;123.5;-1;9807.8;-1;-1;-1;-1;3;28;1930.05;823.25;95.25;3427.85;-1;6060;-1;9068;-1;400.3;2678.55;-1;142.3;9944.75;8420;749.75;-1;15;-1;-1;-1;-1;14253.25;38.25;-1;1056.75;-1;197.3;769.4;-1;-1;-1;266287;-1;2.75;-1;5186.55;14643.75;-1;13893.05;2695.05;3240.25;175.25;17503.75;-1;-1;-1;-1;0;2.5;1672.25;0;-1;135;120;296;587263.9397
08/1999;-1;43470;47.75;-1;0;-1;-1;-1;-1;0;-1;-1;-1;190.25;3836.9;1229.95;209.3865979;-1;1325;-1;-1;17048;136.25;4.75;-1;-1;-1;-1;-1;-1;-1;-1;-1;406.1;280.75;42;10.75;577.5;-1;21491.25;-1;-1;-1;2221;208;120.1;83.25;-1;10379.5;-1;-1;-1;-1;89.85;5;1031.75;413;85.75;2443.4;-1;6143;-1;3938.5;-1;72.7;2350.65;-1;46.8;7297;2772;443.2;-1;27.25;-1;-1;-1;-1;9263.5;37.8;-1;288.75;-1;63.75;405.6;1;-1;-1;114499;-1;48;-1;3130.70;15406;-1;5668.65;981.7;2013.50;166;14628.25;-1;-1;-1;-1;0;-1;8584.05;162.25;-1;0;280;155;306209.7866
09/1999;-1;161539;75.25;-1;18.5;-1;-1;-1;-1;14.5;-1;-1;-1;227;8798.7;26165.7;295.5850516;-1;13382.8;-1;-1;47466.35;2686.5;-1;-1;-1;-1;-1;-1;-1;-1;120;-1;2887;3298.05;77.25;57.75;458;-1;25046;-1;-1;-1;2793;4248;52;447.5;-1;16777.5;-1;-1;-1;-1;870.2;21;6275.9;3609;692.5;4866.55;-1;4570;-1;20519.75;-1;456.8;6493.35;-1;908.2;22394.5;3306;847;-1;164.25;-1;-1;105;-1;80248;231.85;-1;216.25;-1;155;1381.75;-1;-1;-1;325895.5;-1;125.65;-1;67222.25;18431.75;-1;23436.2;1712;4006.35;5.25;34753;-1;-1;-1;-1;0;11;59412.15;12103.6;-1;45;486;844;1023703.485
10/1999;-1;330225;72;-1;205.15;-1;-1;-1;-1;12.75;-1;-1;-1;172;11297.7;16256;62.32731959;-1;10317.75;-1;-1;23429.753;5912.75;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1639.358;3228.65;144.05;70;229;-1;23484.75;-1;-1;13.5;7361.5;17595.75;584.25;611;-1;14223.6;-1;-1;-1;-1;548.1;13;11441.65;2682.75;2218.3;5310.3;-1;0;-1;12680.25;-1;699.4;28223.65;-1;194.9;13901;11239;760;-1;79.75;-1;-1;-1;-1;76176.2;449.7;-1;491.25;-1;57.5;786.6;-1;-1;-1;208115.25;-1;542.55;2;76171.15;18932;-1;20229.2;3729;1343.25;84;18702.5;-1;-1;-1;-1;0;19.5;43180;5477.05;-1;0;-1;759.25;1032336.588
11/1999;-1;598815;53.5;-1;248;-1;-1;-1;-1;10.75;-1;-1;-1;74.5;15684.65;15958.7;30097.92526;-1;10675.5;-1;-1;28040.15;6640;-1;-1;-1;-1;-1;-1;-1;-1;160;-1;1667.1;2863.45;18.55;296;249.75;-1;21916;-1;-1;10;2650;7208.75;1497.4;500.25;-1;32894.7;-1;-1;-1;-1;347.05;82.5;19078.7;2839.25;6601.35;6140.15;-1;-1;-1;10681.6;-1;560.25;39393.85;-1;213.75;32035.2;10471;3170.5;-1;18.25;-1;-1;14.75;-1;39897.35;614.3;-1;313.55;-1;102;1146.8;-1;-1;-1;137809;-1;700.8;-1;94165.50;15304.25;-1;26636.45;5518.05;1381.25;261;6370.25;-1;5;-1;-1;9;11.5;23129.4;2286.15;-1;0;-1;846.5;1266335.875
12/1999;-1;305606;23;-1;1193.65;-1;-1;-1;-1;15.1;-1;-1;-1;106.75;24971.05;13827.35;119.8773196;-1;11603.05;-1;-1;51970.55;4035;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2160.05;2820.7;425;82.5;1157.75;-1;8654.25;-1;-1;49.25;793;602.75;375.7;477.5;-1;34120.5;-1;-1;-1;-1;84.1;322;22731.9;3543.5;10447.575;6025.8;-1;-1;-1;7732.75;-1;241.8;43834.65;455;2;30637.75;8372;3852.5;-1;9.75;-1;-1;17.5;-1;33223.65;482.5;-1;332.65;-1;-1;1162.25;-1;-1;-1;97748;-1;430.25;7.5;88535.85;10707.5;-1;27333.65;7964.45;1140.00;-1;2131;-1;-1;-1;-1;89;2.75;9232.6;721.05;-1;0;-1;754.6;885447.1523
01/2000;-1;269668;-1;-1;75.25;-1;-1;-1;-1;9.6;-1;-1;-1;224;11631.7;6303.728;91.1056701;126.5;15075.75;-1;-1;42707.6;5485.25;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1254.95;1602.65;611.4;33;2087;-1;1039.5;-1;-1;28.5;289.25;27.5;73.45;252;-1;22353;-1;-1;-1;-1;64.4;1737;17495.45;2920;10967.5;4304.15;-1;-1;-1;4352.45;-1;175.75;13890.4;485.5;-1;5945.8;12824;2551.15;-1;4.75;-1;-1;-1;-1;27682.1;562.9;-1;248;-1;-1;718.1;-1;-1;-1;112119;-1;526.9;7.25;106842.95;5474;-1;17349.05;8418.1;1008.55;-1;5979.5;-1;-1;-1;-1;0;3.25;5329.1;33.6;-1;0;-1;968.25;751984.5837
02/2000;-1;204513.75;-1;-1;303.9;-1;-1;-1;-1;2.7;-1;-1;-1;237.25;13699.6;3896.25;205.2654639;-1;17443.65;-1;-1;41316.55;5082;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1390.75;3204.5;1088.75;69;667;-1;607.5;-1;-1;53.25;2130;231;13.25;207.25;-1;19082.3;-1;-1;-1;-1;87.2;157;17469.6;2636.5;6850.55;6891.35;-1;-1;-1;5318.4;-1;97.25;11691.85;2130;-1;1548.35;10753;2678.5;-1;1;-1;-1;-1;-1;23745.75;429;-1;404.2;-1;-1;829.55;-1;-1;-1;139342;-1;579.05;17.5;102257.45;22944.5;-1;16306.6;4192;543.25;-1;540.75;-1;-1;-1;-1;72;18.5;1937.55;-1;-1;0;-1;1431.5;699290.1655
03/2000;-1;430353;1253.5;34;1831.75;-1;-1;-1;-1;10.65;-1;-1;-1;213.5;12168.25;4172.86;538.7139175;4.5;19711.35;-1;-1;5650.5;4897.75;-1;-1;-1;312.25;-1;-1;-1;-1;20;-1;946.3;2506.25;312;46.5;192.75;-1;7867;-1;-1;92.3;220.25;85.25;592.45;1092.5;-1;28192.05;-1;-1;-1;-1;25;4.25;14704;2992.75;4563.85;8760.85;-1;-1;-1;5567.7;-1;143.7;6805.8;5781;-1;17898.7;10263.5;2823.5;-1;-1;-1;-1;-1;-1;13299.608;584.05;-1;181.75;7.5;-1;912.05;-1;-1;-1;129545.5;-1;1928.05;50;73267.45;7049.95;-1;15973.24;3763.7;902.75;-1;318.75;-1;-1;-1;-1;0;41;1548.6;-1;-1;0;-1;1677.75;854652.4719
04/2000;-1;613655;2745.5;0;1512.4;-1;-1;-1;-1;8.2;-1;-1;-1;0;9414.55;3078.25;847.4845361;-1;18972.6;-1;-1;11805.2;3693.5;-1;-1;-1;92;-1;-1;-1;-1;-1;-1;367.8;538.55;0;57.75;86.5;-1;12070.95;-1;-1;0;398.5;52.25;2112.85;621.25;-1;8240.25;-1;-1;-1;-1;0;83;6550.15;1443.75;2304.1;7689.4;-1;-1;-1;7518.25;-1;20.05;1735.45;1798;-1;46443.8;8497.5;1696.25;-1;-1;-1;-1;-1;-1;4891.2;221.05;-1;215.25;20.5;-1;550.65;-1;-1;-1;177436;-1;2630.55;-1;93270.80;9830.5;-1;12531.1;2802.65;1074.20;-1;5833.25;-1;-1;-1;-1;0;4;882.4;-1;-1;0;-1;748.4;1089038.535
05/2000;-1;430244.5;1103.25;93;489.7;-1;-1;-1;-1;15.8;-1;-1;-1;142.25;8420.75;2929.09;601.6030928;-1;20643;-1;-1;44275.75;5124.25;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;245.5;1465.25;2.75;52.25;253.75;-1;10833.75;-1;-1;1.5;1460;38.5;451.05;619.9;-1;17125.25;-1;-1;-1;-1;0;20;7628.75;1137;2587.15;6611.85;-1;-1;-1;12512.75;-1;729.25;1100.2;3239;5;20085.35;1675;1612.6;-1;14;-1;-1;-1;-1;5624.8;217.95;-1;1594.25;-1;32.75;892.52;-1;-1;-1;241577;-1;3700.55;-1;53126.95;36383.25;-1;12863.35;7196.85;5014.25;78.5;28488.25;-1;-1;-1;-1;1.75;-1;1067.255;-1;-1;0;-1;842.2;1004238.718
06/2000;-1;281218;8;77;43.5;-1;-1;-1;-1;13.3;-1;-1;-1;1694;8056.5;1089.45;1060.208763;-1;21109.25;-1;-1;60483.25;3539.75;-1;-1;-1;-1;-1;-1;-1;-1;58.25;-1;451.55;703.95;0;71.5;84.75;-1;9033;-1;-1;0;1288;46;350.35;198;6;5699.55;-1;-1;-1;-1;17.7;8.5;7928.5;870.75;1104.9;4580.85;-1;-1;-1;13927.5;-1;418.95;1178.6;0;22.1;11128.9;3141;1839.25;-1;-1;-1;-1;-1;-1;5328.15;230.85;-1;255.1;-1;388.5;971.45;-1;-1;-1;309743;-1;1735.8;-1;8752.30;58144.1;-1;14092.3;8214.55;3096.30;-1;23130.5;-1;-1;-1;-1;0;3.5;322.95;4;-1;0;-1;437.25;877349.2088
07/2000;-1;173936;11;21;6.15;-1;-1;-1;-1;0;-1;-1;-1;999;9204.95;51.25;991.0463918;-1;10375.75;-1;-1;43725.5;0;-1;-1;-1;-1;-1;-1;-1;-1;26.5;-1;240;865.6;14.5;0;227.05;-1;5898.25;-1;-1;0;3518;199;140.45;34;-1;3659.65;-1;-1;-1;-1;30;42;297;20;11.25;1682.8;-1;-1;-1;12146.5;-1;120.2;3005.65;0;57.55;9057.4;4431;1199.25;-1;-1;-1;-1;-1;-1;665.5;41.3;-1;34.75;-1;528.7;732;-1;-1;-1;208747;-1;82.85;-1;2871.05;37889.6;-1;10160.5;3649.95;584.2;-1;13103;-1;-1;-1;-1;234.75;-1;39.55;-1;-1;0;-1;29.5;565584.4464
08/2000;-1;1449;13.25;-1;69.2;-1;-1;-1;-1;0;-1;-1;-1;17;7845.6;50.3;0;-1;170;-1;-1;7110.25;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;61;533.5;37.25;0;225.75;-1;6743.75;-1;-1;0;1205;117;9.85;9.5;-1;8135.5;-1;-1;-1;-1;456.55;13;0;0;0;675.9;-1;100;-1;0;-1;18.25;2588.1;0;0;1906.5;0;52.5;-1;-1;-1;-1;-1;-1;101;0;-1;6;-1;0;31.8;-1;-1;-1;77;-1;0;-1;954.25;1508;-1;1503.25;49.95;102;-1;144.5;-1;-1;-1;-1;0;-1;1756.5;-1;-1;0;-1;0;45791.75
09/2000;-1;352814;65.25;-1;9.6;-1;-1;-1;-1;111.65;-1;-1;-1;316;10105.205;5770.755;265.25;-1;8814.25;-1;-1;61911.05;4305.25;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3106.55;679.2;120.75;0;122.75;-1;9552.705;-1;-1;6;4870;1680;98.1;396.75;-1;11491.6;-1;-1;-1;-1;1950.65;35.5;14814.7;842.25;490.75;5644.25;-1;325;-1;18186.5;-1;155.8;6877.4;0;78.05;30866.75;4606;639.55;-1;568.2;-1;-1;18.75;-1;52942.75;607.15;-1;150.5;14.5;411.3;876.6;-1;-1;-1;219765;-1;478.85;-1;107694.95;31601;-1;25937.9;1842.2;4008.45;-1;7474.25;-1;-1;-1;-1;223.5;101.5;27953.55;3141.9;-1;0;12;622.958;1048523.573
10/2000;-1;284334.75;16.25;-1;283.45;-1;-1;-1;-1;25.4;-1;-1;-1;1058.75;12085.9;7844.05;323.4458763;-1;7289.15;-1;-1;29143.7;7013;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1461.95;1260.6;103.95;95.25;70.45;-1;8414;-1;-1;3.5;4737;12357;699.25;594.5;-1;8529.85;-1;-1;-1;-1;1908.15;560;15211.5;243.25;1516.65;5382.4;-1;2575;-1;15912.2;-1;141.8;31728.45;7158;997.05;16119.55;812;548.3;-1;341;-1;-1;-1;-1;38293;1430.5;-1;718;-1;591.05;703.75;-1;-1;-1;213157;-1;1300.3;-1;148797.80;17239.75;-1;29449.5;12168.65;2128.95;-1;7273.5;-1;-1;-1;-1;71;18.75;31724.55;1043.15;-1;0;-1;470;995426.6459
11/2000;-1;297927;59.75;-1;405;-1;1.3;-1;-1;37.95;-1;-1;-1;438.5;20136.75;8858.75;162.1778351;-1;9169.9;-1;-1;31166.45;5441;-1;-1;-1;7.5;-1;-1;-1;-1;-1;-1;2143.7;1357.9;108.6;32.5;118.5;-1;5839.25;-1;-1;65.25;1037.75;4687.25;1135.2;1016.05;-1;14606.25;-1;22.25;-1;-1;925.15;707.5;24680.25;947.25;4435.25;7320.5;-1;0;-1;11589.75;-1;172;46887.1;12106;139.75;32520.75;3164;714.65;-1;188.5;-1;-1;5.75;-1;22473.95;424.85;-1;479.45;-1;327.5;877.75;-1;7;-1;184684.5;-1;1023.9;35.05;113744.10;18392.95;-1;39273.65;18821.35;2024.90;142;9731.5;-1;-1;-1;-1;112;20.25;12750.5;738.05;-1;0;-1;782.5;979308.3278
12/2000;-1;243463.5;149.5;-1;765.15;-1;-1;-1;-1;20.35;-1;-1;-1;271.5;26781.5;10144.8;141.371134;-1;9108.958;-1;-1;29996.25;4043.25;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;906.5;696.75;68.65;54.5;438.75;-1;1241.75;-1;-1;169.5;632.5;1944.75;173.6;672.5;-1;21202.4;-1;-1;-1;-1;1123.5;1583;22128.25;838.75;10899.75;5696.053;-1;4055;-1;12093.45;-1;306.3;35212;7350;6;19106;6184.5;1132;-1;233.5;-1;-1;12;-1;22372.25;397;-1;494.45;-1;569.3;801;-1;-1;24;171244.5;-1;21.7;7.5;139889.00;12104;-1;39991;4407;2120.60;43.5;4098;-1;-1;-1;-1;0;41;7534;144;-1;6;6;694.5;888010.6321
01/2001;-1;257853.75;30;49;267;-1;-1;-1;-1;6.5;-1;-1;-1;292.75;14286.95;8583.75;253;-1;7370.305;-1;-1;51638.2;4690.75;-1;-1;13.5;150.75;-1;-1;-1;-1;3;-1;809.95;1158.2;162.15;66.75;1237.758;-1;1255.25;-1;-1;128.5;246;184.5;24.95;552.75;-1;37693.2;-1;-1;-1;-1;978.7;517;29748.65;728;11138.55;5279.65;-1;2095;-1;4231;-1;78.75;14113.2;4514;29.75;13705.788;4752;2374.55;-1;205.3;-1;-1;7;-1;16411.2;264.5;-1;230.25;-1;49;1097.75;-1;-1;-1;66622.5;-1;713.6;18.15;113078.66;5525.25;-1;35101.42;4996.25;1169.05;131;2792.5;-1;-1;-1;-1;32;0;2573.95;86.9;-1;0;-1;572.75;734926.734
02/2001;-1;242452;5;-1;620.75;-1;-1;-1;-1;9.9;-1;-1;-1;135.5;12499.55;6412.75;695.6907217;-1;6575.55;-1;-1;14927.8;8036.5;-1;-1;-1;298;-1;-1;2.5;-1;-1;-1;441.95;1490.95;312.15;36;1484.8;-1;1892.75;-1;-1;144;2410.25;338.25;76.3;333.5;-1;19916.25;-1;-1;-1;18.5;2580.25;428;29417.75;1478.25;11227.45;4749.7;-1;1785;-1;8922.55;-1;69.35;9531.05;5676;-1;12174.7;4137;1805.7;-1;207.6;-1;-1;-1;-1;14158.95;347.6;-1;150.95;-1;3.1;1092.1;-1;-1;-1;87346;-1;980.15;6.25;80573.50;4953.5;-1;29148.45;860;695.1;0;8223.25;-1;-1;-1;-1;0;10.75;2132.95;0;-1;0;-1;919;647310.0907
03/2001;-1;358911;1236.25;-1;1215.85;-1;-1;-1;-1;9.55;-1;-1;-1;9.5;11809.4;5923.25;1117.46134;-1;6105.4;-1;-1;6913;8506.25;-1;-1;-1;96;-1;-1;-1;-1;-1;-1;288.3;1517.45;44.35;23.5;159.1;-1;5500.25;-1;-1;172.5;3391.25;123.5;1666.75;338.7;-1;11416.9;-1;28;-1;-1;2938.75;161;25042.5;1601.2;9826.65;4567.1;-1;4900;-1;7867.75;-1;86.75;4347.7;1292;-1;7801.55;3910;1015.8;-1;18;-1;-1;-1;-1;11262.05;232.75;-1;95.25;-1;0.8;1390.35;8;-1;2.25;69790.7;-1;1390.6;1.4;111896.10;6201.25;-1;33604.25;833.5;728.6;58;2372;-1;-1;-1;-1;0;9.5;867.7;0;-1;0;-1;771.4;743368.6613
